2017-11-20 19:09:00+00:00	47.720	58.505	5.990
2017-11-20 19:10:00+00:00	47.750	58.545	5.990
2017-11-20 19:11:00+00:00	47.750	58.565	5.995
2017-11-20 19:12:00+00:00	47.750	58.545	5.990
2017-11-20 19:13:00+00:00	47.760	58.560	5.990
2017-11-20 19:14:00+00:00	47.750	58.570	5.990
2017-11-20 19:15:00+00:00	47.757	58.570	5.990
2017-11-20 19:16:00+00:00	47.760	58.575	5.990
2017-11-20 19:17:00+00:00	47.760	58.590	5.990
2017-11-20 19:18:00+00:00	47.750	58.570	5.990
2017-11-20 19:19:00+00:00	47.770	58.570	5.990
2017-11-20 19:20:00+00:00	47.790	58.580	5.990
2017-11-20 19:21:00+00:00	47.780	58.580	5.990
2017-11-20 19:22:00+00:00	47.748	58.550	5.990
2017-11-20 19:23:00+00:00	47.730	58.540	5.990
2017-11-20 19:24:00+00:00	47.720	58.550	5.990
2017-11-20 19:25:00+00:00	47.735	58.550	6.000
2017-11-20 19:26:00+00:00	47.760	58.540	6.000
2017-11-20 19:27:00+00:00	47.750	58.450	6.000
2017-11-20 19:28:00+00:00	47.760	58.445	6.005
2017-11-20 19:29:00+00:00	47.765	58.450	6.010
2017-11-20 19:30:00+00:00	47.771	58.430	6.010
2017-11-20 19:31:00+00:00	47.765	58.410	6.010
2017-11-20 19:32:00+00:00	47.800	58.440	6.010
2017-11-20 19:33:00+00:00	47.803	58.410	6.000
2017-11-20 19:34:00+00:00	47.785	58.420	6.000
2017-11-20 19:35:00+00:00	47.794	58.420	6.000
2017-11-20 19:36:00+00:00	47.790	58.420	6.000
2017-11-20 19:37:00+00:00	47.775	58.410	6.000
2017-11-20 19:38:00+00:00	47.805	58.440	6.010
2017-11-20 19:39:00+00:00	47.825	58.450	6.005
2017-11-20 19:40:00+00:00	47.835	58.490	6.005
2017-11-20 19:41:00+00:00	47.841	58.480	6.004
2017-11-20 19:42:00+00:00	47.840	58.480	6.005
2017-11-20 19:43:00+00:00	47.850	58.480	6.000
2017-11-20 19:44:00+00:00	47.850	58.460	6.009
2017-11-20 19:45:00+00:00	47.869	58.490	6.000
2017-11-20 19:46:00+00:00	47.860	58.500	6.000
2017-11-20 19:47:00+00:00	47.835	58.490	6.000
2017-11-20 19:48:00+00:00	47.835	58.495	6.000
2017-11-20 19:49:00+00:00	47.840	58.490	6.000
2017-11-20 19:50:00+00:00	47.840	58.500	6.000
2017-11-20 19:51:00+00:00	47.830	58.500	6.000
2017-11-20 19:52:00+00:00	47.860	58.500	6.000
2017-11-20 19:53:00+00:00	47.870	58.500	6.000
2017-11-20 19:54:00+00:00	47.860	58.500	6.000
2017-11-20 19:55:00+00:00	47.860	58.500	6.000
2017-11-20 19:56:00+00:00	47.860	58.510	6.000
2017-11-20 19:57:00+00:00	47.829	58.490	6.000
2017-11-20 19:58:00+00:00	47.800	58.480	6.000
2017-11-20 19:59:00+00:00	47.800	58.490	6.000
2017-11-20 20:00:00+00:00	47.790	58.500	6.000
